data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
09/10/2017;17:33:00;143;sem vitima;118,8;BR-392/RS;Sul;Saida de Pista;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0
09/10/2017;23:23:00;174;sem vitima;510,2;BR-116/RS;Sul;Colisao com Objeto Fixo;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
10/10/2017;01:15:00;7;com vitima;133,7;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
11/10/2017;16:22:00;127;sem vitima;116;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
12/10/2017;13:40:00;80;com vitima;123,3;BR-392/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;4;1;1;0;0
12/10/2017;16:45:00;102;com vitima;32;BR-392/RS;Sul;Colisao com Objeto Fixo;2;0;0;0;0;0;0;0;0;0;0;3;1;1;0
12/10/2017;17:57:00;111;com vitima;404;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0
13/10/2017;02:21:00;11;sem vitima;6,9;BR-392/RS;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
13/10/2017;19:13:00;132;sem vitima;42,4;BR-392/RS;Norte;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
14/10/2017;16:40:00;88;com vitima;419,7;BR-116/RS;Norte;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0
14/10/2017;19:57:00;110;com vitima;525,9;BR-116/RS;Sul;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;4;2;0;0;0
15/10/2017;15:08:00;127;sem vitima;59,1;BR-392/RS;Sul;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
15/10/2017;15:43:00;128;com vitima;410,1;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0
15/10/2017;16:55:00;139;com vitima;32,6;BR-392/RS;Sul;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
17/10/2017;18:16:00;112;com vitima;530,8;BR-116/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;0;2;0;0
18/10/2017;04:23:00;17;com vitima;526,5;BR-116/RS;Norte;Saida de Pista;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
19/10/2017;22:58:00;185;com vitima;119,8;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
20/10/2017;13:30:00;124;com vitima;525,9;BR-116/RS;Sul;Abalr. Transversal;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1
20/10/2017;17:59:00;167;sem vitima;567,1;BR-116/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
22/10/2017;12:59:00;56;com vitima;530,1;BR-116/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;4;1;0;0;0
23/10/2017;11:17:00;96;com vitima;193,9;BR-392/RS;Sul;Tombamento;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
26/10/2017;11:03:00;69;com vitima;425,4;BR-116/RS;Norte;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
29/10/2017;07:52:00;37;com vitima;55;BR-392/RS;Norte;Tombamento;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
02/11/2017;16:23:00;84;com vitima;9,7;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
03/11/2017;14:10:00;88;com vitima;450,7;BR-116/RS;Sul;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0
03/11/2017;23:06:00;150;sem vitima;444,6;BR-116/RS;Sul;Outros tipos de acidente;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
05/11/2017;19:27:00;101;com vitima;38,5;BR-392/RS;Sul;Tombamento;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
07/11/2017;08:06:00;44;com vitima;612,3;BR-116/RS;Norte;Atropelamento;0;1;1;0;0;0;0;0;0;0;2;0;1;0;0
08/11/2017;16:45:00;104;sem vitima;467,1;BR-116/RS;Norte;Tombamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
08/11/2017;18:14:00;120;sem vitima;456,9;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
09/11/2017;00:47:00;9;com vitima;638,7;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
10/11/2017;07:26:00;28;sem vitima;51,3;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0
10/11/2017;21:10:00;129;com vitima;18;BR-392/RS;Sul;Abalr. Transversal;0;0;1;1;0;0;0;0;0;0;1;2;0;0;0
12/11/2017;18:01:00;118;com vitima;526,5;BR-116/RS;Norte;Tombamento;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
14/11/2017;06:59:00;21;com vitima;526,5;BR-116/RS;Norte;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;3;1;0;0;0
14/11/2017;07:48:00;31;com vitima;527,6;BR-116/RS;Norte;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
14/11/2017;07:58:00;32;com vitima;524,4;BR-116/RS;Sul;Colisao Traseira;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
15/11/2017;01:45:00;12;sem vitima;28,1;BR-392/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
15/11/2017;07:41:00;34;com vitima;25,4;BR-392/RS;Norte;Colisao Traseira;2;0;0;0;1;0;0;0;0;0;4;0;1;0;0
15/11/2017;11:26:00;75;sem vitima;60,5;BR-392/RS;Sul;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
16/11/2017;16:55:00;137;sem vitima;459;BR-116/RS;Norte;Abalr. Sentido Oposto;2;0;1;0;0;0;0;0;0;0;3;0;0;0;0
18/11/2017;20:14:00;108;sem vitima;53,3;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/11/2017;18:59:00;107;sem vitima;421,9;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
20/11/2017;15:20:00;127;com vitima;84,6;BR-392/RS;Sul;Colisao Traseira;1;0;2;0;0;0;0;0;0;0;1;0;2;0;1
21/11/2017;08:53:00;49;com vitima;51,3;BR-392/RS;Norte;Saida de Pista;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0
23/11/2017;16:02:00;108;com vitima;41,2;BR-392/RS;Norte;Colisao Traseira;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0
26/11/2017;01:06:00;13;com vitima;21,1;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
26/11/2017;21:28:00;138;com vitima;116,5;BR-392/RS;Norte;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
27/11/2017;07:26:00;42;com vitima;74,1;BR-392/RS;Norte;Colisao Traseira;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
27/11/2017;20:01:00;141;sem vitima;93,8;BR-392/RS;Sul;Abalr. Transversal;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0
29/11/2017;20:51:00;167;com vitima;18;BR-392/RS;Sul;Abalr. Mesmo Sentido;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
30/11/2017;00:35:00;9;com vitima;61,1;BR-392/RS;Sul;Colisao Frontal;1;0;1;0;0;0;0;0;0;0;1;0;0;0;2
01/12/2017;02:10:00;28;sem vitima;61,1;BR-392/RS;Norte;Tombamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
03/12/2017;14:57:00;73;com vitima;519,9;BR-116/RS;Sul;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
03/12/2017;18:35:00;91;com vitima;573,4;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
04/12/2017;16:46:00;110;sem vitima;63,9;BR-392/RS;Norte;Abalr. Sentido Oposto;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
05/12/2017;21:56:00;147;com vitima;119,7;BR-392/RS;Norte;Colisao Frontal;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
09/12/2017;11:16:00;67;com vitima;52,3;BR-392/RS;Sul;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;3;0;1;0;0
09/12/2017;13:35:00;77;com vitima;520,9;BR-116/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;5;0;1;0;0
09/12/2017;20:25:00;134;com vitima;537,3;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;1;1;0;0
10/12/2017;05:55:00;29;com vitima;85,1;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
11/12/2017;08:52:00;58;com vitima;482;BR-116/RS;Norte;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
11/12/2017;13:56:00;126;com vitima;526;BR-116/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;2;0;0;0
13/12/2017;17:08:00;114;com vitima;523,8;BR-116/RS;Norte;Saida de Pista;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
14/12/2017;16:02:00;153;sem vitima;611,7;BR-116/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
14/12/2017;16:29:00;156;com vitima;49,6;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16/12/2017;15:13:00;95;com vitima;118,4;BR-392/RS;Norte;Colisao com Objeto Fixo;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
17/12/2017;13:16:00;79;sem vitima;57,9;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
18/12/2017;15:31:00;147;sem vitima;454,7;BR-116/RS;Norte;Colisao Traseira;5;1;0;0;0;0;0;0;0;0;10;0;0;0;0
19/12/2017;18:07:00;113;sem vitima;19,9;BR-392/RS;Norte;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
19/12/2017;19:45:00;126;com vitima;414;BR-116/RS;Sul;Colisao Frontal;2;0;0;0;0;0;0;0;0;0;4;1;0;0;0
20/12/2017;06:00:00;24;sem vitima;43,1;BR-392/RS;Sul;Tombamento;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
21/12/2017;02:42:00;19;com vitima;5,4;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
21/12/2017;12:55:00;79;com vitima;7,8;BR-392/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;0;6;1;0;0
21/12/2017;20:02:00;129;sem vitima;117,2;BR-392/RS;Norte;Colisao com Objeto Fixo;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
22/12/2017;06:28:00;36;com vitima;446,5;BR-116/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;4;1;0;0;0
23/12/2017;09:23:00;67;sem vitima;74;BR-392/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
23/12/2017;14:36:00;116;sem vitima;97,1;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
23/12/2017;17:46:00;139;com vitima;530,1;BR-116/RS;Sul;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
25/12/2017;15:05:00;82;sem vitima;105,1;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
27/12/2017;19:25:00;170;com vitima;66,9;BR-392/RS;Sul;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;2;1;0;0;0
28/12/2017;01:23:00;13;sem vitima;11,6;BR-392/RS;Sul;Tombamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
28/12/2017;06:29:00;30;sem vitima;3,9;BR-392/RS;Norte;Atropelamento de Animal;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
29/12/2017;15:11:00;101;sem vitima;494,7;BR-116/RS;Norte;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;8;0;0;0;0
29/12/2017;16:07:00;109;sem vitima;517,1;BR-116/RS;Norte;Abalr. Transversal;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
30/12/2017;08:53:00;64;com vitima;108,6;BR-392/RS;Sul;Colisao Frontal;2;0;0;0;0;0;0;0;0;0;0;0;1;2;0
31/12/2017;05:30:00;14;com vitima;118,5;BR-392/RS;Norte;Tombamento;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
01/01/2018;08:25:00;41;sem vitima;5,2;BR-392/RS;Sul;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
01/01/2018;17:50:00;114;sem vitima;83,3;BR-392/RS;Sul;Colisao Traseira;3;0;0;0;0;0;0;0;0;0;5;0;0;0;0
02/01/2018;10:52:00;66;com vitima;72,1;BR-392/RS;Sul;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;4;1;0;0;0
02/01/2018;11:38:00;72;com vitima;555,5;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
02/01/2018;16:50:00;102;sem vitima;528,8;BR-116/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0
04/01/2018;09:56:00;62;com vitima;16,1;BR-392/RS;Norte;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;1;0;2;0;0
05/01/2018;14:24:00;94;sem vitima;480,5;BR-116/RS;Sul;Abalr. Transversal;3;0;1;0;0;0;0;0;0;0;11;0;0;0;0
05/01/2018;18:08:00;116;com vitima;507,4;BR-116/RS;Norte;Tombamento;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
07/01/2018;06:19:00;28;sem vitima;527,8;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
07/01/2018;18:02:00;146;sem vitima;529,7;BR-116/RS;Sul;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;6;0;0;0;0
08/01/2018;07:26:00;30;com vitima;71,5;BR-392/RS;Sul;Abalr. Transversal;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0
09/01/2018;18:11:00;119;com vitima;400,5;BR-116/RS;Norte;Abalr. Transversal;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
10/01/2018;11:06:00;69;sem vitima;528,9;BR-116/RS;Norte;Saida de Pista;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
10/01/2018;18:31:00;121;com vitima;531,1;BR-116/RS;Norte;Atropelamento;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0
12/01/2018;09:30:00;56;com vitima;544,4;BR-116/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0
12/01/2018;10:05:00;59;com vitima;481,8;BR-116/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;0;1;2;1;0
12/01/2018;12:09:00;78;com vitima;44;BR-392/RS;Sul;Tombamento;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
12/01/2018;18:06:00;124;sem vitima;45,6;BR-392/RS;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
12/01/2018;18:56:00;133;com vitima;523;BR-116/RS;Sul;Abalr. Transversal;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0
13/01/2018;09:42:00;59;sem vitima;23,9;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;0;;0;0
13/01/2018;12:01:00;80;com vitima;530,1;BR-116/RS;Norte;Abalr. Transversal;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
14/01/2018;16:22:00;106;sem vitima;526,4;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
14/01/2018;16:31:00;107;com vitima;481,7;BR-116/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;4;0;3;0;0
15/01/2018;16:15:00;147;com vitima;530,1;BR-116/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;4;3;0;0;0
15/01/2018;18:05:00;164;sem vitima;453,8;BR-116/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0
15/01/2018;20:27:00;181;sem vitima;153,9;BR-392/RS;Sul;Outros tipos de acidente;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
16/01/2018;01:09:00;13;com vitima;408,2;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
16/01/2018;10:04:00;109;com vitima;127;BR-392/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;1;0;2;0;0
16/01/2018;15:48:00;153;com vitima;6;BR-392/RS;Norte;Atropelamento;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0
17/01/2018;01:28:00;9;com vitima;511,7;BR-116/RS;Norte;Colisao Traseira;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0
17/01/2018;22:07:00;139;com vitima;66,5;BR-392/RS;Sul;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
18/01/2018;10:01:00;54;sem vitima;66,9;BR-392/RS;Sul;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
18/01/2018;15:23:00;87;sem vitima;199,8;BR-392/RS;Sul;Abalr. Transversal;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0
19/01/2018;18:08:00;161;sem vitima;0,9;BR-392/RS;Sul;Abalr. Sentido Oposto;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
20/01/2018;00:42:00;6;sem vitima;474,9;BR-116/RS;Norte;Abalr. Mesmo Sentido;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0
20/01/2018;10:26:00;56;sem vitima;611,8;BR-116/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0
20/01/2018;22:23:00;156;com vitima;622,5;BR-116/RS;Norte;Atropelamento de Animal;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
24/01/2018;15:58:00;124;com vitima;521;BR-116/RS;Sul;Abalr. Transversal;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
25/01/2018;08:37:00;36;sem vitima;46;BR-392/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
26/01/2018;01:50:00;15;com vitima;435,7;BR-116/RS;Norte;Colisao Frontal;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1
26/01/2018;06:28:00;30;sem vitima;576;BR-116/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
27/01/2018;07:31:00;31;com vitima;42,7;BR-392/RS;Norte;Abalr. Transversal;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0
27/01/2018;15:41:00;108;com vitima;536,6;BR-116/RS;Norte;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
27/01/2018;18:11:00;124;com vitima;523,7;BR-116/RS;Sul;Tombamento;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
28/01/2018;06:33:00;20;sem vitima;593,6;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28/01/2018;22:31:00;153;sem vitima;454,1;BR-116/RS;Sul;Abalr. Sentido Oposto;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
30/01/2018;00:07:00;3;com vitima;494,5;BR-116/RS;Sul;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0
30/01/2018;14:31:00;100;com vitima;564,7;BR-116/RS;Norte;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;3;1;0;0;0
31/01/2018;14:07:00;92;com vitima;194,1;BR-392/RS;Norte;Tombamento;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
02/02/2018;10:30:00;61;com vitima;532,5;BR-116/RS;Sul;Colisao Frontal;2;0;0;0;0;0;0;0;0;0;0;0;1;3;1
03/02/2018;09:20:00;57;com vitima;42,2;BR-392/RS;Norte;Atropelamento;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0
04/02/2018;00:10:00;1;com vitima;542,2;BR-116/RS;Norte;Atropelamento;1;0;0;0;0;0;0;0;0;0;4;0;0;0;1
04/02/2018;18:46:00;107;com vitima;20,4;BR-392/RS;Sul;Abalr. Mesmo Sentido;2;0;0;1;0;0;0;0;0;0;2;1;0;0;0
05/02/2018;19:17:00;126;com vitima;499,6;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
06/02/2018;17:58:00;113;sem vitima;636,9;BR-116/RS;Sul;Abalr. Sentido Oposto;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
06/02/2018;18:11:00;115;com vitima;114,5;BR-392/RS;Norte;Colisao Frontal;1;0;1;0;0;0;0;0;0;0;4;0;1;0;0
07/02/2018;04:33:00;24;com vitima;83,6;BR-392/RS;Sul;Atropelamento de Animal;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
07/02/2018;14:39:00;84;sem vitima;52,3;BR-392/RS;Sul;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
08/02/2018;07:38:00;30;com vitima;88,3;BR-392/RS;Norte;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0
09/02/2018;01:55:00;10;com vitima;59,4;BR-392/RS;Sul;Tombamento;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
09/02/2018;02:26:00;12;sem vitima;187,4;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
09/02/2018;16:00:00;106;com vitima;575,7;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;;0;0;0;3;2;0;0
09/02/2018;20:41:00;143;sem vitima;427,2;BR-116/RS;Sul;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
09/02/2018;22:50:00;154;com vitima;56,1;BR-392/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10/02/2018;12:07:00;73;com vitima;530,2;BR-116/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0
10/02/2018;19:59:00;121;sem vitima;468;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
11/02/2018;10:35:00;65;com vitima;521;BR-116/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
13/02/2018;07:49:00;37;com vitima;18;BR-392/RS;Sul;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
13/02/2018;10:37:00;68;com vitima;563,4;BR-116/RS;Norte;Abalr. Transversal;1;0;0;0;1;0;0;0;0;0;49;1;0;0;0
15/02/2018;05:56:00;20;com vitima;29,4;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0
15/02/2018;16:03:00;98;com vitima;75,8;BR-392/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0
16/02/2018;12:39:00;125;com vitima;593;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0
16/02/2018;18:13:00;166;com vitima;486;BR-116/RS;Sul;Abalr. Transversal;0;0;1;1;0;0;0;0;0;0;1;2;0;0;0
16/02/2018;19:38:00;175;sem vitima;41,8;BR-392/RS;Norte;Abalr. Mesmo Sentido;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
17/02/2018;00:50:00;6;sem vitima;181,3;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
17/02/2018;16:35:00;103;com vitima;133,3;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
18/02/2018;01:42:00;11;com vitima;570,7;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;2;1;0;0
23/02/2018;17:28:00;113;com vitima;123,4;BR-392/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
24/02/2018;01:06:00;12;com vitima;5,8;BR-392/RS;Sul;Colisao Frontal;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
25/02/2018;23:29:00;155;com vitima;83,7;BR-392/RS;Sul;Tombamento;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0
26/02/2018;16:30:00;96;com vitima;522,7;BR-116/RS;Norte;Abalr. Mesmo Sentido;1;0;1;0;0;0;0;0;0;0;0;4;0;0;0
27/02/2018;17:15:00;91;com vitima;23,4;BR-392/RS;Norte;Tombamento;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
28/02/2018;02:52:00;22;sem vitima;558;BR-116/RS;Sul;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28/02/2018;11:07:00;87;com vitima;439,2;BR-116/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0
28/02/2018;11:21:00;89;sem vitima;15,9;BR-392/RS;Sul;Colisao Traseira;1;0;2;0;0;0;0;0;0;0;5;0;0;0;0
28/02/2018;21:30:00;141;sem vitima;510,1;BR-116/RS;Norte;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
01/03/2018;08:19:00;39;com vitima;477;BR-116/RS;Norte;Abalr. Transversal;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0
02/03/2018;06:16:00;22;com vitima;626,4;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
02/03/2018;07:21:00;24;com vitima;23,2;BR-392/RS;Sul;Abalr. Mesmo Sentido;1;0;0;1;0;0;0;0;0;0;2;1;0;0;0
06/03/2018;15:07:00;82;com vitima;198;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
07/03/2018;06:43:00;28;com vitima;504,1;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
08/03/2018;15:31:00;113;sem vitima;523,5;BR-116/RS;Sul;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
08/03/2018;19:31:00;155;com vitima;527,8;BR-116/RS;Sul;Abalr. Mesmo Sentido;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0
09/03/2018;19:52:00;153;com vitima;514,3;BR-116/RS;Norte;Saida de Pista;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
13/03/2018;06:43:00;17;sem vitima;68;BR-392/RS;Sul;Tombamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
13/03/2018;08:22:00;27;sem vitima;44,5;BR-392/RS;Sul;Colisao com Objeto Fixo;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
